id,name,rating,reviews.text,reviews.title
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",3.0,"I bought two of these as a birthday gift for my niece and nephew. They absolutely love them. They use it all the time to play games and music. Great deal, great price LOVE ITL:)",Great Gift
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,5.0,"Purchased as a gift for my 14 year old son. He absolutely loves it. Uses to place music, ask questions and turn off his lights!",Great Gift!
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,5.0,"So much fun, love it...........................................................",Alexa
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,5.0,I already had the 1st gen Echo. This one has considerably more options that I can use. I highly recommend this item.,Great item
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,This is a great Tablet at a really great price. The best part is if you happen to break it just buy a new one,Great price
AWFUWc8THh53nbDRF6YO,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",4.0,"We're still learning all the things this device can do. So far, We're very pleased.",Great for listening to music
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",3.0,Awesome tablet with access to lots of apps. Great games and learning tools!,Excellent tablet for kids
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",3.0,Had a great experience with my Best Buy rep! Great Job!,Great
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4.0,I bought this for learning and entertaining purposes. My daughter is 5 & enjoys it. I compared this to other learning tablets and found for the price & protection plan this works best for us.,Fun learning & entertaining
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",3.0,I upgraded to have more memory and this is a great little tablet. Works great and does everything I need it to do.,Excellent tablet
AWFUWc8THh53nbDRF6YO,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",5.0,"The Amazon Show is a great addition to the Smart Home, easy to set up and to link up with a hub.",Great Product
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",3.0,Good for alittle ones for games and movies picture not so clear but not expensive,Great for small kids
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,3.0,No issues perfect works as advertised........................,Works great
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,4.0,Still seeing if if I like alexa like to try and set up lighting,Just learning to use alexa
AVqkIiKWnnc1JgDc3khH,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",4.0,This is my 2nd tablet and it works great with downloading,good product
AWFUWc8THh53nbDRF6YO,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",3.0,"For some time I have been searching for a replacement for my Sony DASH which had support discontinued recently. While I am sure that being a bedside ""smart"" alarm clock was not the primary goal of the Echo Show it does fit the bill nicely. This was my first Echo purchase and now I have multiple Echo's and HUE lights. Great system all around!",Great Device!
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",2.0,"I am disappointed that this is not more toddler friendly. It is a kindle inside a kid proof case. You have to set up child locks, etc. My biggest complaint is most of the games that are available you have to be connected to the internet. I wanted something to take to church, in the car, etc.",It's ok
AVqkIj9snnc1JgDc3khU,"Fire HD 8 Tablet with Alexa, 8"" HD Display, 32 GB, Tangerine - with Special Offers",4.0,"This is my first Fire Kindle. I love it. It is fast, and has good internet. It gives me quick access to all my Kindle library. I found out it's easier to scroll through the pages than when using Kindle Touch.",Nice Amazon tablet
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",3.0,"I bought 2 of these tablets for my two youngest children. They had a lot of options to chose from as far as children apps go, but they were already familiar with the iPad since they stole mine all the time. Lol. That made it hard for them as well as myself to figure out how to use at first. Besides that, it's a good product.",Kind of complicated
AVqVGZN9QMlgsOJE6eUZ,"Kindle Oasis E-reader with Leather Charging Cover - Black, 6"" High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",5.0,"I have had every kindle since the first and this is by far the best. The screen was already great on the Voyage but the front light on this screen is more white and more evenly distributed. Physical page turn buttons are so much better than none or the haptic feedback type. They didn't include the automatically adaptive front light for some reason but I don't think I'll miss it much as I was always wont to fiddle with it on the Voyage anyway.But this device made me smile as soon as I held it for the first time because it has a larger bezel that you can really grip comfortably without touching the screen. Maybe this isn't a big deal for most, but that is exactly why I spent the money to get this device.The other thing I was hoping for was the ability to use the upper page turn button to go forward and this device does that and even better because it is software configurable.The cover is very small and light and doesn't add much bulk like the Voyage Origami case does. The only downside is that it doesn't work as a hands free stand for reading.(I still wish it was waterproof)",Amazon got it right this time
AVqVGZSEQMlgsOJE6eUc,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",5.0,Got it when it was on sale. Totally fall in love with it. Bring with it me everywhere.,This is my new baby
AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,Amazing Sound! All around great product! Nothing negative so far.,A++++++++
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",4.0,It is perfect as a secondary tablet for my son to take on the road.,Perfect
AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,Is it operate my wife loves it my granddaughter knows how to operate a good sounding Bluetooth speaker great freedom it even tells knock knock jokes in makes my granddaughter crack up that makes it worth every penny I paid useful to recommend to anybody,Amazon tap is great
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5.0,This is a great tablet. My grandson uses it to watch his cartoons. We also have ABC Mouse that he uses on it. It's very durable and he loves it!!,Awesome tablet for my 2 yr old grandson
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,3.0,We got this for the whole family and we are absolutely love the Alexa speaker,We love our alexa
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Kindle Fire HD8 is great! Love the the size and the graphics. Easy to use and navigate. Perfect gift for mom!,New and improved Kindle Fire!
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,Bought for our 6 year old. Great parental controls allow you to keep track and monitor use. Would recommend for others to get for their children,Great for kids
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",4.0,I like this Kindle the only this is it does not read the books as good as my older Amazon Kindle Fire.,Great
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,"It is great , I like it very much. I can find anything you want.",great responding
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,5.0,"Love the knowledge it gives, and easy for my older brother who does. It so technology.",Awesome
AWFUWc8THh53nbDRF6YO,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",3.0,What a treat! What’s the weather forecast? What’s the news this morning?? Just about all you need to know - plus Smart home control!!,Unless yer paranoia.....
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",3.0,I didn't do any in depth research on this particular tablet. The price and speed were good for what I wanted it for. My only con is not being able to clear the home screen of apps or relocate them so I can see my personal home screen picture.,Great tablet for speed
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,I like the portability of it. I take it with me when I babysit my granddaughter.,I love everything you can do on it.
AVqkIiKWnnc1JgDc3khH,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",5.0,this tablet is great for reading the text is not a good as it is on my tab s2 9.7 in but this is about $200 cheaper i got it because i wanted a more natural book feel reading my books and the tab s2 was not doing it for me,great for reading
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",3.0,I love my tablet. It is super easy and loads fast.,Great tablet
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",4.0,Nice tablet at a very affordable price.............,Great priced tablet
AVpidLjVilAPnD_xEVpI,"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",5.0,"As I age, it's difficult for me to see the smaller screens so when this one came out .... I was delighted!!! Love playing my games!!!",Wow!! What a great size for me!!!
AVqkIhkhv8e3D1O-lebZ,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",3.0,"Great easy tablet for a reasonable price. Not the most super powerful. It can get the job done for simple tasks such as surfing the web, checking email, playing YouTube, etc. screen is clear and responsive. Great inexpensive tablet","Nice tablet, simple to use"
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,"Bought this tablet for a child at Christmas. After days of research, this tablet seemed to be the best buy of the lot. It had a good processor, decent memory, and good reviews. It should be exactly what a 12 year old would need in a tablet at a great price.",Great buy for the price
AVqVGZSEQMlgsOJE6eUc,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",5.0,Have been using my kindle app on my iPad for years but now can't Imagine using anything besides my kindle to read. Love the backlight so I can read at night.,Love kindle
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4.0,I would recommend this to a friend is anybody with little kids,Yes
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,5.0,i was weary about it at first but it was easy to setup and get the hang of and definitely makes life easier!,love it!
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5.0,Love everything about my Kindle. I'm a long-term Amazon Prime member.,Love it!!!!!
AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",4.0,"I bought the fire because I had heard it was a good tablet. So when I bought it, I was wondering if it lived up to the hype. It does. Its fast and easy to use. I put Netflix on it and watch series I missed. Only downside is that I had to register for a trial of prime.",Great item
AVqkIdZiv8e3D1O-leaJ,"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",5.0,A friend recommended the tablet and I am happy with it.,Great tablet for my grandson.
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",4.0,"If reading is what you do the most with your tablet, this is good choice!",Great e-reader
AVqVGZNvQMlgsOJE6eUY,"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",3.0,"amazon kindle is always the best ebook, upgrade every new model",best ebook
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5.0,"I bought this for my daughter. It's a little limited in what it can do, but she loves it. She's a little too young to understand the games, but she loves watching cartoons on it.",Limited but Good
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",5.0,The only draw back to this device is no internet service included. My 1 year old granddaugther loves hers and I don't leave home without it.,Love it
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",3.0,Best and most affordable option of all the Kindle devices available.,Great Device
AWFUWc8THh53nbDRF6YO,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",3.0,My dad uses this as a speaker for the tv ...and loves it. He does use it in the traditional Alexa way...but the speaker option he discovered is an added benefit.,Fun
AVqkIhkhv8e3D1O-lebZ,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",5.0,"This was a gift and they love it! Its compact, they can surf the web, play games check emails etc",Great device
AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,Alexa works great and does lots of things for you. Fun for the family.,Great product!
AWK8z0pOIwln0LfXlSxH,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",5.0,I bought this device for my wife and she loves it. Plays videos for cooking. 1 on gift list. For sure.,Amazon
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,5.0,It made a great Christmas present for my wife. Plus...I get it too...Works great. Great order and delivery from Best Buy.,Love My Amazon Echo Plus
AWFUWc8THh53nbDRF6YO,"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",4.0,I purchased this as present for a friend and since I have an Echo I can video chat with her to check in. The quality of the video is great.,Great for checking in on the house
AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4.0,"This is a great tablet. It has amazing storage. I use mine daily. Great for reading, surfing the web and games. The one small thing I don't like is Amazon prime shows are a bit dark for some reason. Hulu and Netflix work wonderful.",Great tablet
AWMjT0WguC1rwyj_rFh3,Amazon - Echo Plus w/ Built-In Hub - Silver,5.0,"great for the elderly, makes life a lot easier for everyone",love these
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",4.0,Bought this as a gift for my daughter and it was a good buyShock proof and great educational apps for kids in it,Good for kids
AVpfpK8KLJeJML43BCuD,Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,5.0,"I was a little skeptical at first about the Amazon tap but after discovering how easy it was to set up, I was able to connect to my music library with ease! Great sound and nice to have the portability to take with me!",Portable and great sound!
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",5.0,"I love that you can read books as well as play games with this tablet. I bought 2 of them for my little boy and girl. We just charge them up and let them play with them in the car on road trips. They are quite!!! The only thing is, I wish they would have a section of games that can be played without wifi. Some of the apps need wifi to run and some do not. Overall though, I love this tablet!",Great tablet for kids!
